  -1.9346018e+00  -1.7637928e+00
   3.7273779e-01   4.9394099e-01
   1.9354740e-01   1.0916964e+00
   3.8807017e-01  -6.1613764e-02
   2.3196138e-01  -5.7789372e-02
   1.3737127e-01  -4.5669621e-02
  -1.2466312e-01  -1.0466104e+00
  -1.2438583e-02   4.9607350e-02
   8.4500787e-01   7.7114500e-01
  -7.5545989e-01  -8.3313005e-01
   2.9836298e-02   5.0388604e-01
   8.9718033e-01   1.0821058e+00
   1.0076277e+00   6.5906876e-01
  -5.8762447e-01  -6.9777069e-01
  -9.4459321e-01  -7.2344459e-01
   8.5231933e-01   4.4781867e-01
  -1.8197980e+00  -9.3530126e-01
   1.4375799e+00   1.5712490e+00
   7.4875429e-01   1.9017898e-01
   2.9399686e-01  -2.2583932e-01
  -6.6343277e-01  -1.4031008e-01
  -1.5424509e+00  -1.3089849e+00
  -7.9886209e-01  -9.5420869e-01
   7.2595179e-01   6.5638767e-01
   2.0376138e+00   9.4684356e-01
   3.4831750e-01  -1.4024687e-02
   1.0289625e+00  -1.3170591e+00
  -4.0865936e-01  -1.2253922e-01
  -3.1988127e-01  -4.0904454e-01
   4.6122427e-01   5.5387137e-01
   2.4971766e-01   3.2504530e-01
   1.4352815e+00   1.3631795e+00
  -4.1841890e-01  -1.0830664e+00
  -2.3142893e-01  -6.9027454e-01
   1.2804837e+00  -8.3112413e-02
  -2.2144613e+00  -1.0801751e+00
   1.9184875e-01  -3.5831411e-01
   1.2896689e-02   2.0834741e-02
   1.0169033e-01   4.4826079e-01
   1.2900169e+00  -1.4841968e-01
   8.4772628e-01   1.0726821e+00
   5.0979158e-01   9.0884852e-01
  -2.9720765e-01  -7.7257700e-01
   3.4280164e-01  -7.8520016e-01
  -9.4784491e-02   4.6649874e-01
  -6.6328541e-01  -4.8456434e-01
  -1.5150972e+00  -4.4311586e-01
  -3.4130617e-01   7.9516351e-02
  -4.1597593e-01  -5.3614347e-01
   9.3994818e-01   1.5583028e+00
   7.0501479e-01   2.7374533e-01
  -8.7543480e-01  -5.9357887e-01
  -9.3932162e-01  -1.2227828e+00
   3.2662836e-01   1.6346620e+00
   8.1864970e-01   2.0204341e+00
   4.2636468e-02   6.2020296e-01
   2.4276338e-01   4.1689528e-01
  -1.0898653e+00  -1.5675167e+00
   5.7244390e-01   1.0109299e+00
  -3.1850478e-01   1.9848224e-01
   1.6157275e+00   1.2811979e+00
  -7.6725861e-01  -8.8704615e-02
   8.1712174e-01   5.8034797e-01
  -2.8149053e-01  -8.7128651e-01
   7.7000275e-01   8.3828639e-01
   1.5132161e-01  -2.5767917e-01
   4.2940964e-01   1.5174566e+00
  -3.0166809e-01   3.6736251e-01
   1.3508130e+00   1.8631553e+00
   1.1935976e+00   5.1019905e-01
  -7.4287366e-01  -6.0415044e-01
  -5.7521832e-01  -1.4079444e-01
  -5.3710955e-01  -1.0033171e+00
   5.3346723e-01   9.7838948e-01
   6.3848226e-01   1.5591139e-01
  -1.2842065e+00  -1.8432122e+00
  -9.9078300e-01  -9.1292056e-01
   4.9573245e-01  -8.1283286e-01
   5.8176441e-01  -4.2913632e-01
   1.9601029e-01   2.6356635e-01
  -1.7187911e+00  -1.5670844e+00
  -1.6836904e+00  -1.5526560e+00
  -1.1760431e-01   5.3214201e-01
  -7.2493822e-01  -3.4724511e-01
  -3.5066379e-01  -3.8450510e-01
   1.2323995e-01   1.0667301e+00
   5.5984732e-01  -1.1474507e+00
   4.6541208e-01  -5.1634564e-01
  -7.3838892e-01  -7.5430559e-01
   2.4671667e-03   3.8462114e-01
  -6.5771501e-01  -2.7197819e-01
  -6.0377715e-01  -9.8469607e-02
   1.7135121e+00   2.1941231e+00
  -5.2433624e-01  -7.9967942e-01
   2.2492939e-01   8.0224501e-01
  -1.9609056e-01   3.3221874e-01
  -1.0856346e+00  -9.2925898e-01
  -8.6613127e-01  -1.0167194e+00
  -3.2371006e-01   3.7626312e-01
   1.8195006e+00   1.3049682e+00
